CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2021-09-01 00:00,mm,160,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2021-10-01 00:00,mm,113,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2021-11-01 00:00,mm,80,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2021-12-01 00:00,mm,35,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2022-01-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2022-02-01 00:00,mm,162,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2022-03-01 00:00,mm,49,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2022-04-01 00:00,mm,167,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2022-05-01 00:00,mm,93,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2022-06-01 00:00,mm,50,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2022-07-01 00:00,mm,107,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2022-08-01 00:00,mm,163,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2022-09-01 00:00,mm,262,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2022-10-01 00:00,mm,246,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2022-11-01 00:00,mm,133,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2022-12-01 00:00,mm,8,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2023-01-01 00:00,mm,37,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2023-02-01 00:00,mm,127,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2023-03-01 00:00,mm,82,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2023-04-01 00:00,mm,136,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2023-05-01 00:00,mm,149,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2023-06-01 00:00,mm,266,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2023-07-01 00:00,mm,58,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2023-08-01 00:00,mm,104,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2023-09-01 00:00,mm,135,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2023-10-01 00:00,mm,223,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2023-11-01 00:00,mm,88,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2023-12-01 00:00,mm,2,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2024-01-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2024-02-01 00:00,mm,234,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2024-03-01 00:00,mm,5,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2024-04-01 00:00,mm,205,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2024-05-01 00:00,mm,311,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2024-06-01 00:00,mm,140,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2024-07-01 00:00,mm,161,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2024-08-01 00:00,mm,117,Preliminar
